-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-2.418293058872222900e-01 1.732976436614990234e+00 6.830364227294921875e+00 7.022796869277954102e-01 1.215560197830200195e+00
8.977688550949096680e-01 -2.420348882675170898e+00 2.026863098144531250e+00 -9.069054126739501953e-01 1.331516265869140625e+00
-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
8.977688550949096680e-01 -2.420348882675170898e+00 2.026863098144531250e+00 -9.069054126739501953e-01 1.331516265869140625e+00
-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
8.977688550949096680e-01 -2.420348882675170898e+00 2.026863098144531250e+00 -9.069054126739501953e-01 1.331516265869140625e+00
-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
4.175466671586036682e-02 -2.391855478286743164e+00 4.653111100196838379e-01 -3.733408689498901367e+00 -2.064056396484375000e-01
-3.699354827404022217e-01 9.810476899147033691e-01 4.133460044860839844e+00 -3.508270502090454102e+00 1.763459853827953339e-02
-2.065502882003784180e+00 -5.586591720581054688e+00 2.503744125366210938e+00 -1.326296210289001465e+00 2.317649602890014648e+00
-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-2.418293058872222900e-01 1.732976436614990234e+00 6.830364227294921875e+00 7.022796869277954102e-01 1.215560197830200195e+00
8.977688550949096680e-01 -2.420348882675170898e+00 2.026863098144531250e+00 -9.069054126739501953e-01 1.331516265869140625e+00
-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
8.977688550949096680e-01 -2.420348882675170898e+00 2.026863098144531250e+00 -9.069054126739501953e-01 1.331516265869140625e+00
-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
8.977688550949096680e-01 -2.420348882675170898e+00 2.026863098144531250e+00 -9.069054126739501953e-01 1.331516265869140625e+00
-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
4.175466671586036682e-02 -2.391855478286743164e+00 4.653111100196838379e-01 -3.733408689498901367e+00 -2.064056396484375000e-01
-3.699354827404022217e-01 9.810476899147033691e-01 4.133460044860839844e+00 -3.508270502090454102e+00 1.763459853827953339e-02
-2.065502882003784180e+00 -5.586591720581054688e+00 2.503744125366210938e+00 -1.326296210289001465e+00 2.317649602890014648e+00
-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-1.381977200508117676e+00 2.725319147109985352e+00 4.689858913421630859e+00 1.634471893310546875e+00 -9.247840046882629395e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-6.966259956359863281e+00 1.574314475059509277e+00 2.436049222946166992e+00 2.040061235427856445e+00 -3.857429027557373047e+00
-4.285470008850097656e+00 1.020177078247070312e+01 2.368218421936035156e+00 -2.346196621656417847e-01 -9.126528739929199219e+00
-8.106027603149414062e+00 -2.502570748329162598e-01 8.535029888153076172e-01 3.153042316436767578e+00 -4.613402366638183594e+00
-9.833616256713867188e+00 1.256378412246704102e+00 2.070916891098022461e+00 3.364102125167846680e+00 -6.378587245941162109e+00
-5.267210960388183594e+00 1.835544347763061523e+00 1.010452747344970703e+00 3.046125888824462891e+00 -5.825536727905273438e+00
-1.984316468238830566e+00 1.135595440864562988e+00 7.293944954872131348e-01 2.246243000030517578e+00 -3.351542949676513672e+00
-6.157286643981933594e+00 2.604604244232177734e+00 1.876967072486877441e+00 1.434658169746398926e+00 -4.080036640167236328e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-4.921836256980895996e-01 -7.301338315010070801e-01 1.773352265357971191e+00 -1.850502848625183105e+00 6.399230659008026123e-02
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
3.911982178688049316e-01 3.457784891128540039e+00 4.405082225799560547e+00 -1.713012695312500000e+00 -1.111879587173461914e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-8.126302957534790039e-01 3.168071806430816650e-01 3.998856067657470703e+00 -2.767699480056762695e+00 4.683916866779327393e-01
4.077881872653961182e-01 -2.181436061859130859e+00 1.663822412490844727e+00 -1.769062280654907227e+00 9.912182688713073730e-01
4.828604757785797119e-01 9.523797631263732910e-01 3.364873409271240234e+00 -4.796164512634277344e+00 -1.411909461021423340e-01
4.893121719360351562e-01 -4.172600209712982178e-01 4.345400929450988770e-01 -2.604453451931476593e-02 -7.000291347503662109e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-7.082704305648803711e-01 -2.048082835972309113e-02 3.108485221862792969e+00 -2.412797451019287109e+00 2.395722121000289917e-01
2.539197444915771484e+00 -9.572696089744567871e-01 3.245072364807128906e+00 -6.940054893493652344e-01 1.855542540550231934e+00
1.819966197013854980e+00 -8.150161802768707275e-02 1.526165127754211426e+00 1.424356460571289062e+00 -3.825387358665466309e-01
8.365952491760253906e+00 -5.355346679687500000e+00 2.924409389495849609e+00 2.463304519653320312e+00 5.462507724761962891e+00
-8.669182062149047852e-01 1.509456992149353027e+00 4.054799079895019531e+00 2.501532316207885742e+00 -1.901206672191619873e-01
1.937005519866943359e+00 -9.516593217849731445e-01 -1.327278852462768555e+00 -1.354375004768371582e+00 -1.530716896057128906e+00
-8.879078030586242676e-01 1.422872662544250488e+00 4.298454761505126953e+00 2.801735639572143555e+00 -3.009798377752304077e-02
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
1.144101172685623169e-01 -8.479701280593872070e-01 1.618464350700378418e+00 -3.787189960479736328e+00 6.824828684329986572e-03
-1.136359572410583496e+00 1.573184430599212646e-01 2.746281862258911133e+00 -4.023628234863281250e+00 -4.263194501399993896e-01
-8.126302957534790039e-01 3.168071806430816650e-01 3.998856067657470703e+00 -2.767699480056762695e+00 4.683916866779327393e-01
-8.669182062149047852e-01 1.509456992149353027e+00 4.054799079895019531e+00 2.501532316207885742e+00 -1.901206672191619873e-01
-1.136359572410583496e+00 1.573184430599212646e-01 2.746281862258911133e+00 -4.023628234863281250e+00 -4.263194501399993896e-01
-8.126302957534790039e-01 3.168071806430816650e-01 3.998856067657470703e+00 -2.767699480056762695e+00 4.683916866779327393e-01
-8.879078030586242676e-01 1.422872662544250488e+00 4.298454761505126953e+00 2.801735639572143555e+00 -3.009798377752304077e-02
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
7.105817198753356934e-01 -8.841018080711364746e-01 -1.226573586463928223e+00 -3.571079730987548828e+00 -1.958057522773742676e+00
1.947782516479492188e+00 -2.876704633235931396e-01 1.421448826789855957e+00 -1.023546934127807617e+00 1.669504195451736450e-01
2.903187274932861328e+00 5.287585258483886719e-01 3.243607521057128906e+00 -3.033583641052246094e+00 8.492155075073242188e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-8.126302957534790039e-01 3.168071806430816650e-01 3.998856067657470703e+00 -2.767699480056762695e+00 4.683916866779327393e-01
-5.757919311523437500e+00 1.660130739212036133e+00 5.593981266021728516e+00 1.012518644332885742e+00 -1.135584115982055664e+00
-2.982498407363891602e+00 -5.116156339645385742e-01 4.889500141143798828e+00 -8.880110979080200195e-01 8.204983472824096680e-01
-8.035897612571716309e-01 -1.759873867034912109e+00 3.014736175537109375e+00 1.166848912835121155e-01 1.327809572219848633e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
1.372318506240844727e+00 -3.387841880321502686e-01 3.324682474136352539e+00 -4.204132080078125000e+00 9.668955206871032715e-01
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
-1.442789912223815918e+00 1.515455722808837891e+00 5.254309654235839844e+00 6.926762461662292480e-01 3.396687209606170654e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
1.144101172685623169e-01 -8.479701280593872070e-01 1.618464350700378418e+00 -3.787189960479736328e+00 6.824828684329986572e-03
5.854582786560058594e-01 1.229029774665832520e+00 2.697762489318847656e+00 -1.948839187622070312e+00 -5.010344982147216797e-01
7.584781050682067871e-01 1.234067797660827637e+00 1.849356889724731445e+00 -7.431271672248840332e-01 -7.910361289978027344e-01
-8.126302957534790039e-01 3.168071806430816650e-01 3.998856067657470703e+00 -2.767699480056762695e+00 4.683916866779327393e-01
3.337438106536865234e-01 7.381986975669860840e-01 3.106109619140625000e+00 -2.275803327560424805e+00 1.454221904277801514e-01
-8.126302957534790039e-01 3.168071806430816650e-01 3.998856067657470703e+00 -2.767699480056762695e+00 4.683916866779327393e-01
1.179006218910217285e+00 2.395011663436889648e+00 5.002953529357910156e+00 -2.696293115615844727e+00 2.854761481285095215e-01
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
-1.643210090696811676e-02 2.215716838836669922e+00 4.292441368103027344e+00 4.382441043853759766e+00 -8.409029245376586914e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-6.966259956359863281e+00 1.574314475059509277e+00 2.436049222946166992e+00 2.040061235427856445e+00 -3.857429027557373047e+00
-6.302339076995849609e+00 7.529354572296142578e+00 7.782708406448364258e-01 -9.393475949764251709e-02 -7.829895496368408203e+00
-9.833616256713867188e+00 1.256378412246704102e+00 2.070916891098022461e+00 3.364102125167846680e+00 -6.378587245941162109e+00
-5.267210960388183594e+00 1.835544347763061523e+00 1.010452747344970703e+00 3.046125888824462891e+00 -5.825536727905273438e+00
-1.984316468238830566e+00 1.135595440864562988e+00 7.293944954872131348e-01 2.246243000030517578e+00 -3.351542949676513672e+00
-6.157286643981933594e+00 2.604604244232177734e+00 1.876967072486877441e+00 1.434658169746398926e+00 -4.080036640167236328e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-3.705968856811523438e+00 -1.866982221603393555e+00 6.287321090698242188e+00 7.923554182052612305e-01 2.203423261642456055e+00
-1.059844732284545898e+00 -2.388325452804565430e+00 6.744661808013916016e+00 -1.085767745971679688e+00 3.473420858383178711e+00
-9.695315361022949219e+00 3.282208442687988281e+00 7.409807682037353516e+00 -2.194203853607177734e+00 -2.027739524841308594e+00
-9.205012321472167969e+00 7.159871608018875122e-02 7.595009326934814453e+00 -5.579798817634582520e-01 -6.293219923973083496e-01
-9.162158519029617310e-02 8.139516115188598633e-01 5.032215118408203125e+00 -2.379529476165771484e+00 1.006178259849548340e+00
-8.669182062149047852e-01 1.509456992149353027e+00 4.054799079895019531e+00 2.501532316207885742e+00 -1.901206672191619873e-01
1.162803411483764648e+00 -1.187104940414428711e+00 3.901997327804565430e+00 3.036591410636901855e-01 2.137818813323974609e+00
-8.879078030586242676e-01 1.422872662544250488e+00 4.298454761505126953e+00 2.801735639572143555e+00 -3.009798377752304077e-02
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-3.705968856811523438e+00 -1.866982221603393555e+00 6.287321090698242188e+00 7.923554182052612305e-01 2.203423261642456055e+00
-1.059844732284545898e+00 -2.388325452804565430e+00 6.744661808013916016e+00 -1.085767745971679688e+00 3.473420858383178711e+00
-9.695315361022949219e+00 3.282208442687988281e+00 7.409807682037353516e+00 -2.194203853607177734e+00 -2.027739524841308594e+00
-9.205012321472167969e+00 7.159871608018875122e-02 7.595009326934814453e+00 -5.579798817634582520e-01 -6.293219923973083496e-01
-3.137178897857666016e+00 2.533858716487884521e-01 6.451438903808593750e+00 9.765673279762268066e-01 1.123485684394836426e+00
-8.669182062149047852e-01 1.509456992149353027e+00 4.054799079895019531e+00 2.501532316207885742e+00 -1.901206672191619873e-01
1.290911197662353516e+00 1.568977236747741699e+00 2.393113136291503906e+00 2.857520341873168945e+00 -1.105596780776977539e+00
-8.879078030586242676e-01 1.422872662544250488e+00 4.298454761505126953e+00 2.801735639572143555e+00 -3.009798377752304077e-02
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-8.126302957534790039e-01 3.168071806430816650e-01 3.998856067657470703e+00 -2.767699480056762695e+00 4.683916866779327393e-01
-1.964131295680999756e-01 1.299425482749938965e+00 3.189006090164184570e+00 -1.857584357261657715e+00 -1.783407479524612427e-01
3.040246248245239258e+00 2.467913389205932617e+00 2.972865819931030273e+00 -1.084361195564270020e+00 -5.276308655738830566e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-1.365005373954772949e-01 -4.663657665252685547e+00 5.799433231353759766e+00 -1.263593435287475586e+00 4.607142448425292969e+00
-1.059844732284545898e+00 -2.388325452804565430e+00 6.744661808013916016e+00 -1.085767745971679688e+00 3.473420858383178711e+00
-1.251637101173400879e+00 -7.239182591438293457e-01 5.109272956848144531e+00 -1.045648217201232910e+00 1.733516573905944824e+00
5.854582786560058594e-01 1.229029774665832520e+00 2.697762489318847656e+00 -1.948839187622070312e+00 -5.010344982147216797e-01
1.721873134374618530e-01 -1.526197046041488647e-01 2.405442744493484497e-01 1.232561171054840088e-01 -1.913830488920211792e-01
8.365952491760253906e+00 -5.355346679687500000e+00 2.924409389495849609e+00 2.463304519653320312e+00 5.462507724761962891e+00
-3.699354827404022217e-01 9.810476899147033691e-01 4.133460044860839844e+00 -3.508270502090454102e+00 1.763459853827953339e-02
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-3.621752262115478516e+00 -3.464998900890350342e-01 3.538311958312988281e+00 -1.756938457489013672e+00 -1.210670992732048035e-01
1.221127629280090332e+00 -1.282779723405838013e-01 1.247030854225158691e+00 -8.714928627014160156e-01 -2.584353685379028320e-01
-8.669182062149047852e-01 1.509456992149353027e+00 4.054799079895019531e+00 2.501532316207885742e+00 -1.901206672191619873e-01
-1.643210090696811676e-02 2.215716838836669922e+00 4.292441368103027344e+00 4.382441043853759766e+00 -8.409029245376586914e-01
-8.879078030586242676e-01 1.422872662544250488e+00 4.298454761505126953e+00 2.801735639572143555e+00 -3.009798377752304077e-02
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
4.120544433593750000e+00 1.744220972061157227e+00 1.870259284973144531e+00 1.330613344907760620e-01 -5.203295350074768066e-01
8.365952491760253906e+00 -5.355346679687500000e+00 2.924409389495849609e+00 2.463304519653320312e+00 5.462507724761962891e+00
1.904329538345336914e+00 -3.662833273410797119e-01 3.911119997501373291e-01 -2.162972688674926758e-01 -4.778665900230407715e-01
-8.669182062149047852e-01 1.509456992149353027e+00 4.054799079895019531e+00 2.501532316207885742e+00 -1.901206672191619873e-01
-1.381977200508117676e+00 2.725319147109985352e+00 4.689858913421630859e+00 1.634471893310546875e+00 -9.247840046882629395e-01
-8.879078030586242676e-01 1.422872662544250488e+00 4.298454761505126953e+00 2.801735639572143555e+00 -3.009798377752304077e-02
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-8.126302957534790039e-01 3.168071806430816650e-01 3.998856067657470703e+00 -2.767699480056762695e+00 4.683916866779327393e-01
-1.365005373954772949e-01 -4.663657665252685547e+00 5.799433231353759766e+00 -1.263593435287475586e+00 4.607142448425292969e+00
-1.059844732284545898e+00 -2.388325452804565430e+00 6.744661808013916016e+00 -1.085767745971679688e+00 3.473420858383178711e+00
4.960954785346984863e-01 2.029639720916748047e+00 4.397432327270507812e+00 -3.897608280181884766e+00 -4.755409806966781616e-02
1.300781816244125366e-01 1.612056791782379150e-01 4.836825370788574219e+00 3.342029809951782227e+00 1.504935264587402344e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-2.708379745483398438e+00 -1.361931562423706055e+00 5.547924995422363281e+00 5.391803979873657227e-01 1.787112832069396973e+00
-6.892487406730651855e-01 2.487507164478302002e-01 5.567852973937988281e+00 -1.001975893974304199e+00 1.459264755249023438e+00
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
9.970225095748901367e-01 -9.878195822238922119e-03 2.910027265548706055e+00 -1.001011013984680176e+00 5.367711782455444336e-01
-9.498232603073120117e-01 -9.564319625496864319e-03 4.990890026092529297e+00 4.885694384574890137e-01 1.411632180213928223e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-6.966259956359863281e+00 1.574314475059509277e+00 2.436049222946166992e+00 2.040061235427856445e+00 -3.857429027557373047e+00
-7.196002483367919922e+00 7.854947090148925781e+00 2.260283946990966797e+00 1.816048920154571533e-01 -7.849292755126953125e+00
-9.833616256713867188e+00 1.256378412246704102e+00 2.070916891098022461e+00 3.364102125167846680e+00 -6.378587245941162109e+00
-5.267210960388183594e+00 1.835544347763061523e+00 1.010452747344970703e+00 3.046125888824462891e+00 -5.825536727905273438e+00
-1.984316468238830566e+00 1.135595440864562988e+00 7.293944954872131348e-01 2.246243000030517578e+00 -3.351542949676513672e+00
-6.157286643981933594e+00 2.604604244232177734e+00 1.876967072486877441e+00 1.434658169746398926e+00 -4.080036640167236328e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
5.290377736091613770e-01 2.230859994888305664e+00 4.346291542053222656e+00 -1.086868405342102051e+00 9.224421530961990356e-02
-3.699354827404022217e-01 9.810476899147033691e-01 4.133460044860839844e+00 -3.508270502090454102e+00 1.763459853827953339e-02
5.854582786560058594e-01 1.229029774665832520e+00 2.697762489318847656e+00 -1.948839187622070312e+00 -5.010344982147216797e-01
1.206273436546325684e+00 8.610934019088745117e-01 5.885452747344970703e+00 -2.226565122604370117e+00 1.818766474723815918e+00
-1.081736445426940918e+00 1.533729434013366699e-01 3.275180578231811523e+00 -2.884803295135498047e+00 -2.838176861405372620e-02
-9.498232603073120117e-01 -9.564319625496864319e-03 4.990890026092529297e+00 4.885694384574890137e-01 1.411632180213928223e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
5.290377736091613770e-01 2.230859994888305664e+00 4.346291542053222656e+00 -1.086868405342102051e+00 9.224421530961990356e-02
-7.449197769165039062e-01 -7.840150594711303711e-02 6.396448135375976562e+00 -3.333871364593505859e-01 2.181139945983886719e+00
1.006121873855590820e+00 -3.073282837867736816e-01 4.203268051147460938e+00 -7.250928282737731934e-01 1.508926987648010254e+00
-9.498232603073120117e-01 -9.564319625496864319e-03 4.990890026092529297e+00 4.885694384574890137e-01 1.411632180213928223e+00
-8.669182062149047852e-01 1.509456992149353027e+00 4.054799079895019531e+00 2.501532316207885742e+00 -1.901206672191619873e-01
-1.643210090696811676e-02 2.215716838836669922e+00 4.292441368103027344e+00 4.382441043853759766e+00 -8.409029245376586914e-01
-8.879078030586242676e-01 1.422872662544250488e+00 4.298454761505126953e+00 2.801735639572143555e+00 -3.009798377752304077e-02
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
9.841219186782836914e-01 -1.066841483116149902e+00 1.654317855834960938e+00 -2.942705631256103516e+00 3.797111809253692627e-01
4.111396789550781250e+00 -1.114122048020362854e-01 2.899719238281250000e+00 -4.597079753875732422e+00 1.190523982048034668e+00
2.040521621704101562e+00 -9.503670930862426758e-01 2.563631057739257812e+00 -5.520066738128662109e+00 3.413277864456176758e-01
-4.931388497352600098e-01 1.866650462150573730e+00 5.618241786956787109e+00 -2.994010210037231445e+00 2.763873934745788574e-01
-4.825254976749420166e-01 -2.950818836688995361e-01 6.539868712425231934e-01 -3.521951913833618164e+00 -1.341228842735290527e+00
-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
9.841219186782836914e-01 -1.066841483116149902e+00 1.654317855834960938e+00 -2.942705631256103516e+00 3.797111809253692627e-01
4.111396789550781250e+00 -1.114122048020362854e-01 2.899719238281250000e+00 -4.597079753875732422e+00 1.190523982048034668e+00
2.040521621704101562e+00 -9.503670930862426758e-01 2.563631057739257812e+00 -5.520066738128662109e+00 3.413277864456176758e-01
-4.931388497352600098e-01 1.866650462150573730e+00 5.618241786956787109e+00 -2.994010210037231445e+00 2.763873934745788574e-01
-8.219872474670410156e+00 4.272979259490966797e+00 6.419741153717041016e+00 -3.647927999496459961e+00 -2.867694139480590820e+00
-9.205012321472167969e+00 7.159871608018875122e-02 7.595009326934814453e+00 -5.579798817634582520e-01 -6.293219923973083496e-01
-3.132178544998168945e+00 -1.947669088840484619e-01 4.399986743927001953e+00 -1.825918912887573242e+00 3.340256810188293457e-01
-3.452115535736083984e+00 -1.240772008895874023e+00 4.479887962341308594e+00 -3.163004636764526367e+00 5.984753370285034180e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-4.921836256980895996e-01 -7.301338315010070801e-01 1.773352265357971191e+00 -1.850502848625183105e+00 6.399230659008026123e-02
5.854582786560058594e-01 1.229029774665832520e+00 2.697762489318847656e+00 -1.948839187622070312e+00 -5.010344982147216797e-01
7.129216194152832031e-01 -7.809170484542846680e-01 4.098258912563323975e-02 -9.143534302711486816e-02 -8.937777876853942871e-01
8.365952491760253906e+00 -5.355346679687500000e+00 2.924409389495849609e+00 2.463304519653320312e+00 5.462507724761962891e+00
-1.334341764450073242e+00 -1.954553961753845215e+00 1.553879618644714355e+00 -4.789005756378173828e+00 -1.956007629632949829e-02
-4.780072212219238281e+00 -4.108414173126220703e+00 8.434759378433227539e-01 -5.095489621162414551e-01 -3.405988812446594238e-01
-4.909438610076904297e+00 -3.618590354919433594e+00 2.183370828628540039e+00 -1.962175726890563965e+00 -2.625273764133453369e-01
-2.350401282310485840e-01 -5.458005428314208984e+00 1.801490902900695801e+00 -2.747605800628662109e+00 2.449398756027221680e+00
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-1.254808664321899414e+00 7.641057968139648438e-01 3.711019754409790039e+00 -2.419274806976318359e+00 7.514481991529464722e-02
-8.126302957534790039e-01 3.168071806430816650e-01 3.998856067657470703e+00 -2.767699480056762695e+00 4.683916866779327393e-01
-1.032933115959167480e+00 7.432492375373840332e-01 5.301462173461914062e+00 -1.670259952545166016e+00 1.051319956779479980e+00
-9.861277937889099121e-01 2.394043684005737305e+00 3.302075624465942383e+00 -3.224339008331298828e+00 -1.344470143318176270e+00
2.578446626663208008e+00 5.269885063171386719e-01 7.535788416862487793e-01 -1.006779193878173828e+00 -8.225659728050231934e-01
8.365952491760253906e+00 -5.355346679687500000e+00 2.924409389495849609e+00 2.463304519653320312e+00 5.462507724761962891e+00
-1.121137261390686035e+00 1.613218784332275391e+00 5.466342926025390625e+00 -1.546084165573120117e+00 1.205445602536201477e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
6.196983456611633301e-01 1.433491587638854980e+00 3.189782619476318359e+00 -2.769347667694091797e+00 -3.313026130199432373e-01
5.854582786560058594e-01 1.229029774665832520e+00 2.697762489318847656e+00 -1.948839187622070312e+00 -5.010344982147216797e-01
-2.478418350219726562e+00 2.172860622406005859e+00 3.855211734771728516e+00 -3.607391715049743652e-01 -1.123465418815612793e+00
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
-1.442789912223815918e+00 1.515455722808837891e+00 5.254309654235839844e+00 6.926762461662292480e-01 3.396687209606170654e-01
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
-1.254808664321899414e+00 7.641057968139648438e-01 3.711019754409790039e+00 -2.419274806976318359e+00 7.514481991529464722e-02
-2.104252815246582031e+00 1.169340491294860840e+00 2.613137245178222656e+00 -5.159232139587402344e+00 -1.742249608039855957e+00
-7.958946824073791504e-01 6.984719038009643555e-01 3.115508794784545898e+00 1.425534844398498535e+00 -1.217233091592788696e-01
-4.462406933307647705e-01 -1.537572145462036133e+00 2.641571760177612305e+00 -3.962815761566162109e+00 7.314468622207641602e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-1.113275170326232910e+00 6.286692619323730469e-02 2.080139398574829102e+00 -4.399861395359039307e-01 -5.078986287117004395e-01
-6.966259956359863281e+00 1.574314475059509277e+00 2.436049222946166992e+00 2.040061235427856445e+00 -3.857429027557373047e+00
-4.501312732696533203e+00 3.319368839263916016e+00 5.401563644409179688e-02 2.304699897766113281e+00 -5.053172588348388672e+00
